Date,Open,High,Low,Close,Volume,SMA_20,EMA_20,RSI,Bollinger_Upper,Bollinger_Lower,Returns,Days_Index,Trendline
2023-04-11,3127.519847155725,3136.095567107047,3058.674073123863,3079.4189453125,2348779,3053.6029296875,3083.2892905700455,54.74551761795715,3172.5674224133213,2934.6384369616785,-0.015198822357898156,47,3102.547745578553
2023-04-12,3092.977143697257,3124.5972887695048,3065.237699579403,3106.104248046875,2417727,3049.322216796875,3085.462143663077,63.83846017611549,3152.471164804191,2946.173268789559,0.008665694148240366,48,3105.567404842636
2023-04-13,3075.7775061573952,3094.941228937192,3047.0319219876997,3055.511962890625,4174070,3044.8618408203124,3082.609745494272,61.15377720263841,3137.856890600574,2951.866791040051,-0.016288019047674407,49,3108.5870641067186
2023-04-17,3003.051717732093,3031.126388627835,2941.871430099495,3008.225830078125,5505048,3041.247106933594,3075.5255630736865,51.09965522860347,3134.0260829178496,2948.468130949338,-0.015475682434496374,50,3111.606723370802
2023-04-18,3023.0296128156765,3024.850307019976,2980.5341936880377,2999.841552734375,2617302,3037.9820922851563,3068.31756208899,50.765950721416104,3131.8105609667195,2944.153623603593,-0.0027871169976398935,51,3114.6263826348845
2023-04-19,2999.841129637909,3008.704351054231,2943.0686032684944,2960.411865234375,3298034,3033.4115356445313,3058.0408290552173,46.44986142059406,3133.1224145148194,2933.7006567742433,-0.013143923372906041,52,3117.6460418989677
2023-04-20,2960.795359944252,2982.833642558724,2949.2971255367015,2974.9765625,2419999,3029.84228515625,3050.129946526149,48.04945707181147,3132.663421260199,2927.021149052301,0.0049198212710419575,53,3120.6657011630505
2023-04-21,2979.959000812708,3032.1321911948435,2971.14373479931,3028.682861328125,1929184,3030.6830932617186,3048.08736698348,54.51076451035541,3133.159757665217,2928.20642885822,0.018052679642959424,54,3123.685360427133
2023-04-24,3019.340836965228,3047.942556651693,2995.4339024780243,3042.0498046875,1640676,3033.974475097656,3047.5123610505298,53.669277280059255,3133.2651307311276,2934.6838194641846,0.004413450985592204,55,3126.7050196912164
2023-04-25,3049.906766492714,3057.7638467830097,3015.8911553678345,3043.199462890625,2024090,3036.139990234375,3047.1016088448246,46.469082013678474,3134.181888362375,2938.098092106375,0.0003779222159194795,56,3129.724678955299
2023-04-26,3047.9907816424015,3074.2449940792617,3047.9907816424015,3064.423583984375,2000029,3039.661340332031,3048.751320762877,49.7896567571499,3136.3800449790156,2942.9426356850468,0.006974278667094103,57,3132.7443382193824
2023-04-27,3051.8230556915105,3065.429252983825,3038.0729901094796,3054.649658203125,2434446,3042.8928100585936,3049.313067185758,43.677602398992875,3136.9090207935483,2948.876599323639,-0.0031894826264656784,58,3135.763997483465
2023-04-28,3066.579208732105,3092.306603350754,3062.6028293314266,3084.64111328125,2931312,3047.5376098632814,3052.6776430043765,49.82835743892041,3140.0815720661526,2954.9936476604103,0.00981829618253749,59,3138.783656747548
2023-05-02,3099.7324667910652,3099.7324667910652,3075.7778109426026,3084.78466796875,2321159,3052.4962158203125,3055.7354549057454,44.20597171968778,3141.6344327510324,2963.3579988895926,4.653853794600593e-05,60,3141.803316011631
2023-05-03,3081.52689554675,3081.52689554675,3040.4685222866324,3046.936279296875,2468285,3054.460498046875,3054.8974381810913,45.41395368075638,3141.135112577609,2967.7858835161405,-0.012269377848275309,61,3144.822975275714
2023-05-04,3047.1755348483885,3089.623227292749,3045.115528236952,3086.030029296875,1953253,3055.169543457031,3057.862446858785,47.26177393250344,3142.671168107511,2967.667918806551,0.012830511181225468,62,3147.842634539797
2023-05-05,3085.3600018197003,3108.3564738829527,3075.8260945632524,3095.612548828125,1710027,3056.640380859375,3061.4576946653888,56.15898499663276,3145.893809610064,2967.386952108686,0.003105128414266689,63,3150.8622938038798
2023-05-08,3109.3144831731042,3118.7527116178644,3096.1873779042367,3114.680419921875,928235,3057.1578125,3066.526525642197,67.90192897002262,3147.686261389434,2966.629363610566,0.006159643945418347,64,3153.8819530679625
2023-05-09,3116.5965302685995,3160.0980902116808,3110.272407770502,3145.96484375,1107375,3060.1545532226564,3074.0920797477024,72.8155584069238,3158.350517417299,2961.9585890280136,0.010044184189179184,65,3156.9016123320457
2023-05-10,3152.433092894288,3168.243167676281,3129.4845765880814,3149.366943359375,1559987,3061.2756591796874,3081.2611143773856,83.24336258098657,3163.1263215369227,2959.424996822452,0.0010814169192430167,66,3159.9212715961285
2023-05-11,3170.6382829084228,3171.308966493105,3135.185391863511,3144.910888671875,1719623,3064.550256347656,3087.3229976435273,80.99961075180127,3172.8632635907,2956.237249104612,-0.0014149048896623384,67,3162.9409308602117
2023-05-12,3142.03622292428,3152.4326368954244,3123.687050540755,3137.38916015625,1027479,3066.114501953125,3092.0912035971196,73.84888136646296,3177.8052829902695,2954.4237209159805,-0.002391714354361696,68,3165.9605901242944
2023-05-15,3146.68328967496,3154.3487788093694,3112.524047292615,3118.94384765625,1150390,3069.286096191406,3094.6485982694176,66.50193962942704,3183.2877498579605,2955.284442524852,-0.005879191760540636,69,3168.980249388377
2023-05-16,3120.0458903175,3147.641699952838,3114.53631960982,3121.914306640625,986306,3074.9705200195312,3097.245332400009,66.76170037555991,3187.4805522140696,2962.460487824993,0.0009523925820618118,70,3171.9999086524604
2023-05-17,3119.8062799193326,3142.8507045854262,3064.5189835183965,3074.531982421875,1588815,3078.705041503906,3095.0821562116153,51.936742918941576,3185.5298439280245,2971.8802390797878,-0.015177330177821635,71,3175.019567916543
2023-05-18,3091.0607658843846,3093.9353245223087,3061.4049493895664,3066.05224609375,1369364,3083.987060546875,3092.3174028670564,52.195594801463315,3175.5393241802467,2992.4347969135033,-0.002758057608965081,72,3178.0392271806263
2023-05-19,3075.7777895784147,3099.253352146848,3069.118442085235,3088.090576171875,1152449,3089.6427612304688,3091.914847943706,50.68518793324352,3165.464493692708,3013.8210287682296,0.007187852100760006,73,3181.058886444709
2023-05-22,3094.9414530982,3170.1111143599232,3082.5329884859916,3160.768798828125,1333243,3096.2470581054686,3098.472367075555,61.716861187847904,3172.7191526008987,3019.7749636100384,0.023535003544599586,74,3184.078545708792
2023-05-23,3167.7637083398345,3188.7958495140924,3152.5286407020003,3159.18798828125,1687418,3102.103967285156,3104.2548071903834,69.48925084415568,3179.040115224819,3025.167819345493,-0.0005001348239900283,75,3187.098204972875
2023-05-24,3139.017880019707,3178.4951032750346,3139.017880019707,3165.224365234375,1016555,3108.205212402344,3110.061431766002,65.53279230169568,3184.8259485591107,3031.584476245577,0.0019107368651427592,76,3190.1178642369578
2023-05-25,3156.265225894755,3167.7634598688705,3130.4901116423134,3155.7861328125,1374917,3112.77333984375,3114.4161651990016,61.808838170655626,3189.2975141837014,3036.2491655037984,-0.0029818525743517954,77,3193.137523501041
2023-05-26,3155.786355641666,3199.048370451127,3153.390890061249,3189.7060546875,1791115,3119.526159667969,3121.5866308645727,63.91249351470137,3198.258253988761,3040.7940653471765,0.01074848562211339,78,3196.1571827651237
2023-05-29,3220.2722572334646,3231.0038959852955,3173.5127234588667,3181.513671875,1210372,3124.3697875976563,3127.2939681036614,57.20948748113555,3205.933838359774,3042.8057368355385,-0.0025683817480487425,79,3199.1768420292065
2023-05-30,3176.3875767448726,3187.837856215476,3163.308427354686,3177.537353515625,1344224,3129.007421875,3132.0790524286103,55.699830466277014,3211.635254098448,3046.379589651552,-0.0012498196674514128,80,3202.1965012932897
2023-05-31,3170.63799923585,3188.5560336176577,3128.6214426026954,3151.953369140625,5815424,3134.2582763671876,3133.9718444964215,51.31269977646879,3207.7707074235395,3060.7458453108356,-0.008051513335222915,81,3205.2161605573724
2023-06-01,3175.4288807489093,3200.341720489245,3159.618809375235,3185.0107421875,1177314,3139.207312011719,3138.8326918955718,58.10497938207728,3212.375263169919,3066.0393608535187,0.010487900414557272,82,3208.235819821455
2023-06-02,3187.167068059219,3196.413471955495,3159.5712568052554,3167.380615234375,2030661,3142.7957153320312,3141.5515417373626,58.26665877766601,3213.973856541889,3071.6175741221737,-0.005535343011438765,83,3211.2554790855384
2023-06-05,3176.387662869913,3187.885898753605,3147.6900292633068,3151.37890625,1861468,3144.6306396484374,3142.487481214757,54.81454236176546,3214.6395403898127,3074.621738907062,-0.0050520322399557616,84,3214.275138349621
2023-06-06,3142.851193560845,3151.3312362383067,3085.9350185674143,3097.145751953125,2022849,3142.1896850585936,3138.1692212850776,53.61419362894289,3215.336672825451,3069.042697291736,-0.0172093410250721,85,3217.2947976137043
2023-06-07,3116.979440643686,3141.7486453572315,3105.4812072321506,3137.963623046875,1567196,3141.619519042969,3138.149640500487,60.41635870729915,3214.708698052963,3068.530340032975,0.013179189603204522,86,3220.314456877787
2023-06-08,3124.6453452755513,3133.2690214814634,3097.816130412713,3101.121826171875,1759366,3139.430065917969,3134.623181993,51.80995475113123,3214.695196355295,3064.1649354806427,-0.01174067047954741,87,3223.3341161418703
2023-06-09,3109.3143800598436,3114.1053113080097,3071.3223888347616,3075.107177734375,1775689,3136.315966796875,3128.954991111226,36.33021603923396,3216.902377712223,3055.7295558815267,-0.008388786347556465,88,3226.353775405953
2023-06-12,3080.5689603108494,3118.3214070291806,3076.7362151036195,3111.135009765625,2324605,3135.9255249023436,3127.2578500306927,43.09130464389286,3216.9408540446157,3054.9101957600715,0.011715959785763896,89,3229.3734346700357
2023-06-13,3123.6873310981814,3128.4782625875955,3103.5654188426406,3108.06884765625,1371928,3135.233251953125,3125.430325995031,41.711823279216205,3216.9859500054145,3053.4805539008357,-0.0009855445359171489,90,3232.393093934119
2023-06-14,3108.068565901126,3119.710668724335,3090.9650823937163,3115.111328125,1658544,3137.2622192382814,3124.4475642931234,44.06043804821981,3214.5648450742456,3059.9595934023173,0.0022658701637388035,91,3235.4127531982017
2023-06-15,3132.728188760698,3134.803516025978,3098.652615974006,3104.734130859375,2273810,3139.1963134765624,3122.57009444229,36.67579588427205,3210.716583203008,3067.6760437501166,-0.003331244431598268,92,3238.4324124622844
2023-06-16,3086.103762114178,3088.4204176198878,3046.5259534664833,3064.770263671875,4156189,3138.0302978515624,3117.0653486546316,33.352550725909154,3213.6988358711465,3062.3617598319784,-0.012871912860518697,93,3241.4520717263676
2023-06-19,3079.3460545933863,3103.382235170812,3064.8663709510975,3099.038330078125,1468186,3134.9437744140623,3115.3484897425833,39.69629693246186,3211.7346838324365,3058.152864995688,0.01118128389995321,94,3244.4717309904504
2023-06-20,3102.514036857013,3120.372316160639,3090.0132884788686,3115.73876953125,1528452,3132.7713134765627,3115.3856592462657,45.13300526876337,3209.131493896232,3056.4111330568935,0.005388910260010871,95,3247.4913902545336
2023-06-21,3137.264906369424,3148.2693720799116,3112.1184743701356,3145.180419921875,1645987,3131.7691162109377,3118.2232555010855,44.59454355211828,3206.851336192393,3056.6868962294825,0.009449332106572728,96,3250.5110495186163
2023-06-22,3146.918278138027,3154.3028233869586,3118.0555329846256,3126.1640625,1529603,3130.2880126953123,3118.9795228343155,44.42738264603847,3204.5394915543257,3056.036533836299,-0.006046189688013959,97,3253.5307087826995
2023-06-23,3125.0059630289074,3136.686101977348,3097.8322768407356,3104.78271484375,1119505,3126.041845703125,3117.627445882833,43.79036823508742,3195.5476316907757,3056.5360597154745,-0.006839483542380509,98,3256.5503680467823
2023-06-26,3093.82593893855,3102.4171241881954,3062.9359451644364,3079.00830078125,1978803,3120.9165771484377,3113.9494320636345,47.384530457540826,3188.2838675891517,3053.5492867077237,-0.008301519439435912,99,3259.570027310865
2023-06-27,3090.930258714912,3098.3148041960208,3071.91365185284,3086.441650390625,863542,3116.3617919921876,3111.3296433328715,41.77883566553433,3179.8148132440147,3052.9087707403605,0.0024142025234192843,100,3262.5896865749482
2023-06-28,3096.722044286455,3118.8759157668924,3082.628389591678,3103.91357421875,1575872,3113.9598022460937,3110.6233510362886,50.474819809308045,3175.3432643090146,3052.5763401831728,0.005660863158036378,101,3265.609345839031
2023-06-30,3108.3059357611287,3195.184051978055,3102.6106868556976,3187.702880859375,2672406,3114.0944091796873,3117.9642586384875,66.00487511677653,3176.1421122487877,3052.046706110587,0.026994729278734697,102,3268.6290051031137
2023-07-03,3199.334868004802,3203.6787737145796,3155.3648419636565,3158.791748046875,1687264,3113.6649658203123,3121.852590963096,56.91403449614489,3174.261738065159,3053.0681935754656,-0.009069582044831548,103,3271.648664367197
2023-07-04,3175.877741910492,3200.010551499478,3163.6183217736816,3194.073974609375,1656681,3115.7997192382813,3128.730817977027,61.41094187392662,3184.4620904231188,3047.137348053444,0.011169532332834464,104,3274.6683236312797
2023-07-05,3204.836886968908,3213.524697807077,3190.357202238627,3204.78857421875,1453008,3121.1818603515626,3135.974413809572,61.78333078836982,3199.835896598829,3042.527824104296,0.003354524564724626,105,3277.687982895363
2023-07-06,3191.8537582975628,3212.9940055552815,3187.461539750127,3207.636474609375,1848238,3124.6655029296876,3142.799371980982,63.79400626000626,3212.1276513627436,3037.2033544966316,0.00088863908637693,106,3280.7076421594456
2023-07-07,3187.4613519725726,3240.4569052577854,3187.4613519725726,3213.76611328125,1789326,3130.297717285156,3149.558109247674,71.96526944469838,3225.53803102867,3035.057403541642,0.0019109517928217468,107,3283.7273014235284
2023-07-10,3209.4226473142967,3209.4226473142967,3151.9382423642533,3158.4541015625,1407431,3134.4650634765626,3150.405346610991,58.247464255577285,3226.7864224734594,3042.1437044796658,-0.017210963638631616,108,3286.7469606876116
2023-07-11,3180.704092138394,3180.704092138394,3147.690457952259,3158.887939453125,1110172,3136.8527099609373,3151.213212595956,56.272781284759766,3229.1035426812246,3044.60187724065,0.00013735766823730344,109,3289.7666199516943
2023-07-12,3167.1414046444834,3175.0569185227832,3137.3616610182034,3146.821533203125,1515240,3138.7903442382812,3150.7949574156864,50.25126943020676,3230.1189064730006,3047.461782003562,-0.003819827256071995,110,3292.7862792157775
2023-07-13,3170.0858542122637,3250.6411251454747,3159.226089943114,3224.67431640625,4585146,3144.2684936523438,3157.831086843359,62.78023212944111,3242.4996531214247,3046.037334183263,0.02474013298233646,111,3295.8059384798603
2023-07-14,3248.275734603056,3402.5809926686507,3235.726675301469,3392.734619140625,6306101,3158.6685180664062,3180.2028518240513,77.0590883082905,3305.1067205106574,3012.230315622155,0.0521169849244405,112,3298.825597743943
2023-07-17,3388.246317666134,3426.762185811846,3356.4393231574772,3370.5810546875,2743228,3173.9590576171877,3198.334109239618,77.5870751115234,3341.463167791745,3006.4549474426303,-0.0065297074307381076,113,3301.8452570080262
2023-07-18,3355.425876720246,3401.7608715656347,3344.807440401511,3375.552734375,2600090,3187.784777832031,3215.212073538226,77.48218251693561,3373.8677317164,3001.701823947662,0.0014750215487582263,114,3304.864916272109
2023-07-19,3378.5931863233973,3394.8587935034802,3326.1283664327066,3349.68212890625,2405370,3199.4819458007814,3228.018745478038,72.99498466343154,3395.635088122671,3003.328803478892,-0.00766410940800788,115,3307.884575536192
2023-07-20,3341.988364012803,3366.957998434333,3325.48694118173,3351.860107421875,1715404,3209.8159301757814,3239.8131609012603,68.127516033055,3415.470666985376,3004.161193366187,0.0006502045363738773,116,3310.904234800275
